code,year,population,month,vlookup
NC,2013,9848060,2,NC+2013+2
ND,2013,723393,2,ND+2013+2
OH,2013,11570808,2,OH+2013+2
OK,2013,3850568,2,OK+2013+2
OR,2013,3930065,2,OR+2013+2
PA,2013,12773801,2,PA+2013+2
RI,2013,1051511,2,RI+2013+2
SC,2013,4774839,2,SC+2013+2
SD,2013,844877,2,SD+2013+2
TN,2013,6495978,2,TN+2013+2
TX,2013,26448193,2,TX+2013+2
UT,2013,2900872,2,UT+2013+2
VT,2013,626630,2,VT+2013+2
VA,2013,8260405,2,VA+2013+2
WA,2013,6971406,2,WA+2013+2
WV,2013,1854304,2,WV+2013+2
WI,2013,5742713,2,WI+2013+2
WY,2013,582658,2,WY+2013+2
PR,2013,3615086,2,PR+2013+2
AL,2013,4833722,3,AL+2013+3
AK,2013,735132,3,AK+2013+3
AZ,2013,6626624,3,AZ+2013+3
AR,2013,2959373,3,AR+2013+3
CA,2013,38332521,3,CA+2013+3
CO,2013,5268367,3,CO+2013+3
CT,2013,3596080,3,CT+2013+3
DE,2013,925749,3,DE+2013+3
DC,2013,646449,3,DC+2013+3
FL,2013,19552860,3,FL+2013+3
GA,2013,9992167,3,GA+2013+3
HI,2013,1404054,3,HI+2013+3
ID,2013,1612136,3,ID+2013+3
IL,2013,12882135,3,IL+2013+3
IN,2013,6570902,3,IN+2013+3
IA,2013,3090416,3,IA+2013+3
KS,2013,2893957,3,KS+2013+3
KY,2013,4395295,3,KY+2013+3
LA,2013,4625470,3,LA+2013+3
ME,2013,1328302,3,ME+2013+3
MD,2013,5928814,3,MD+2013+3
MA,2013,6692824,3,MA+2013+3
MI,2013,9895622,3,MI+2013+3
MN,2013,5420380,3,MN+2013+3
MS,2013,2991207,3,MS+2013+3
MO,2013,6044171,3,MO+2013+3
MT,2013,1015165,3,MT+2013+3
NE,2013,1868516,3,NE+2013+3
NV,2013,2790136,3,NV+2013+3
NH,2013,1323459,3,NH+2013+3
NJ,2013,8899339,3,NJ+2013+3
NM,2013,2085287,3,NM+2013+3
NY,2013,19651127,3,NY+2013+3
NC,2013,9848060,3,NC+2013+3
ND,2013,723393,3,ND+2013+3
OH,2013,11570808,3,OH+2013+3
OK,2013,3850568,3,OK+2013+3
OR,2013,3930065,3,OR+2013+3
PA,2013,12773801,3,PA+2013+3
RI,2013,1051511,3,RI+2013+3
SC,2013,4774839,3,SC+2013+3
SD,2013,844877,3,SD+2013+3
TN,2013,6495978,3,TN+2013+3
TX,2013,26448193,3,TX+2013+3
UT,2013,2900872,3,UT+2013+3
VT,2013,626630,3,VT+2013+3
VA,2013,8260405,3,VA+2013+3
WA,2013,6971406,3,WA+2013+3
WV,2013,1854304,3,WV+2013+3
WI,2013,5742713,3,WI+2013+3
WY,2013,582658,3,WY+2013+3
PR,2013,3615086,3,PR+2013+3
AL,2013,4833722,4,AL+2013+4
AK,2013,735132,4,AK+2013+4
AZ,2013,6626624,4,AZ+2013+4
AR,2013,2959373,4,AR+2013+4
CA,2013,38332521,4,CA+2013+4
CO,2013,5268367,4,CO+2013+4
CT,2013,3596080,4,CT+2013+4
DE,2013,925749,4,DE+2013+4
DC,2013,646449,4,DC+2013+4
FL,2013,19552860,4,FL+2013+4
GA,2013,9992167,4,GA+2013+4
HI,2013,1404054,4,HI+2013+4
ID,2013,1612136,4,ID+2013+4
IL,2013,12882135,4,IL+2013+4
IN,2013,6570902,4,IN+2013+4
IA,2013,3090416,4,IA+2013+4
KS,2013,2893957,4,KS+2013+4
KY,2013,4395295,4,KY+2013+4
LA,2013,4625470,4,LA+2013+4
ME,2013,1328302,4,ME+2013+4
MD,2013,5928814,4,MD+2013+4
MA,2013,6692824,4,MA+2013+4
MI,2013,9895622,4,MI+2013+4
MN,2013,5420380,4,MN+2013+4
MS,2013,2991207,4,MS+2013+4
MO,2013,6044171,4,MO+2013+4
MT,2013,1015165,4,MT+2013+4
NE,2013,1868516,4,NE+2013+4
NV,2013,2790136,4,NV+2013+4
NH,2013,1323459,4,NH+2013+4
NJ,2013,8899339,4,NJ+2013+4
NM,2013,2085287,4,NM+2013+4
NY,2013,19651127,4,NY+2013+4
NC,2013,9848060,4,NC+2013+4
ND,2013,723393,4,ND+2013+4
OH,2013,11570808,4,OH+2013+4
OK,2013,3850568,4,OK+2013+4
OR,2013,3930065,4,OR+2013+4
PA,2013,12773801,4,PA+2013+4
RI,2013,1051511,4,RI+2013+4
SC,2013,4774839,4,SC+2013+4
SD,2013,844877,4,SD+2013+4
TN,2013,6495978,4,TN+2013+4
TX,2013,26448193,4,TX+2013+4
UT,2013,2900872,4,UT+2013+4
VT,2013,626630,4,VT+2013+4
VA,2013,8260405,4,VA+2013+4
WA,2013,6971406,4,WA+2013+4
WV,2013,1854304,4,WV+2013+4
WI,2013,5742713,4,WI+2013+4
WY,2013,582658,4,WY+2013+4
PR,2013,3615086,4,PR+2013+4
AL,2013,4833722,5,AL+2013+5
AK,2013,735132,5,AK+2013+5
AZ,2013,6626624,5,AZ+2013+5
AR,2013,2959373,5,AR+2013+5
CA,2013,38332521,5,CA+2013+5
CO,2013,5268367,5,CO+2013+5
CT,2013,3596080,5,CT+2013+5
DE,2013,925749,5,DE+2013+5
DC,2013,646449,5,DC+2013+5
FL,2013,19552860,5,FL+2013+5
GA,2013,9992167,5,GA+2013+5
HI,2013,1404054,5,HI+2013+5
ID,2013,1612136,5,ID+2013+5
IL,2013,12882135,5,IL+2013+5
IN,2013,6570902,5,IN+2013+5
IA,2013,3090416,5,IA+2013+5
KS,2013,2893957,5,KS+2013+5
KY,2013,4395295,5,KY+2013+5
LA,2013,4625470,5,LA+2013+5
ME,2013,1328302,5,ME+2013+5
MD,2013,5928814,5,MD+2013+5
MA,2013,6692824,5,MA+2013+5
MI,2013,9895622,5,MI+2013+5
MN,2013,5420380,5,MN+2013+5
MS,2013,2991207,5,MS+2013+5
MO,2013,6044171,5,MO+2013+5
MT,2013,1015165,5,MT+2013+5
NE,2013,1868516,5,NE+2013+5
NV,2013,2790136,5,NV+2013+5
NH,2013,1323459,5,NH+2013+5
NJ,2013,8899339,5,NJ+2013+5
NM,2013,2085287,5,NM+2013+5
NY,2013,19651127,5,NY+2013+5
NC,2013,9848060,5,NC+2013+5
ND,2013,723393,5,ND+2013+5
OH,2013,11570808,5,OH+2013+5
OK,2013,3850568,5,OK+2013+5
OR,2013,3930065,5,OR+2013+5
PA,2013,12773801,5,PA+2013+5
RI,2013,1051511,5,RI+2013+5
SC,2013,4774839,5,SC+2013+5
SD,2013,844877,5,SD+2013+5
TN,2013,6495978,5,TN+2013+5
TX,2013,26448193,5,TX+2013+5
UT,2013,2900872,5,UT+2013+5
VT,2013,626630,5,VT+2013+5
VA,2013,8260405,5,VA+2013+5
WA,2013,6971406,5,WA+2013+5
WV,2013,1854304,5,WV+2013+5
WI,2013,5742713,5,WI+2013+5
WY,2013,582658,5,WY+2013+5
PR,2013,3615086,5,PR+2013+5
AL,2013,4833722,6,AL+2013+6
AK,2013,735132,6,AK+2013+6
AZ,2013,6626624,6,AZ+2013+6
AR,2013,2959373,6,AR+2013+6
CA,2013,38332521,6,CA+2013+6
CO,2013,5268367,6,CO+2013+6
CT,2013,3596080,6,CT+2013+6
DE,2013,925749,6,DE+2013+6
DC,2013,646449,6,DC+2013+6
FL,2013,19552860,6,FL+2013+6
GA,2013,9992167,6,GA+2013+6
HI,2013,1404054,6,HI+2013+6
ID,2013,1612136,6,ID+2013+6
IL,2013,12882135,6,IL+2013+6
IN,2013,6570902,6,IN+2013+6
IA,2013,3090416,6,IA+2013+6
KS,2013,2893957,6,KS+2013+6
KY,2013,4395295,6,KY+2013+6
LA,2013,4625470,6,LA+2013+6
ME,2013,1328302,6,ME+2013+6
MD,2013,5928814,6,MD+2013+6
MA,2013,6692824,6,MA+2013+6
MI,2013,9895622,6,MI+2013+6
MN,2013,5420380,6,MN+2013+6
MS,2013,2991207,6,MS+2013+6
MO,2013,6044171,6,MO+2013+6
MT,2013,1015165,6,MT+2013+6
NE,2013,1868516,6,NE+2013+6
NV,2013,2790136,6,NV+2013+6
NH,2013,1323459,6,NH+2013+6
NJ,2013,8899339,6,NJ+2013+6
NM,2013,2085287,6,NM+2013+6
NY,2013,19651127,6,NY+2013+6
NC,2013,9848060,6,NC+2013+6
ND,2013,723393,6,ND+2013+6
OH,2013,11570808,6,OH+2013+6
OK,2013,3850568,6,OK+2013+6
OR,2013,3930065,6,OR+2013+6
PA,2013,12773801,6,PA+2013+6
RI,2013,1051511,6,RI+2013+6
SC,2013,4774839,6,SC+2013+6
SD,2013,844877,6,SD+2013+6
TN,2013,6495978,6,TN+2013+6
TX,2013,26448193,6,TX+2013+6
UT,2013,2900872,6,UT+2013+6
VT,2013,626630,6,VT+2013+6
VA,2013,8260405,6,VA+2013+6
WA,2013,6971406,6,WA+2013+6
WV,2013,1854304,6,WV+2013+6
WI,2013,5742713,6,WI+2013+6
WY,2013,582658,6,WY+2013+6
PR,2013,3615086,6,PR+2013+6
AL,2013,4833722,7,AL+2013+7
AK,2013,735132,7,AK+2013+7
AZ,2013,6626624,7,AZ+2013+7
AR,2013,2959373,7,AR+2013+7
CA,2013,38332521,7,CA+2013+7
CO,2013,5268367,7,CO+2013+7
CT,2013,3596080,7,CT+2013+7
DE,2013,925749,7,DE+2013+7
DC,2013,646449,7,DC+2013+7
FL,2013,19552860,7,FL+2013+7
GA,2013,9992167,7,GA+2013+7
HI,2013,1404054,7,HI+2013+7
ID,2013,1612136,7,ID+2013+7
IL,2013,12882135,7,IL+2013+7
IN,2013,6570902,7,IN+2013+7
IA,2013,3090416,7,IA+2013+7
KS,2013,2893957,7,KS+2013+7
KY,2013,4395295,7,KY+2013+7
LA,2013,4625470,7,LA+2013+7
ME,2013,1328302,7,ME+2013+7
MD,2013,5928814,7,MD+2013+7
MA,2013,6692824,7,MA+2013+7
MI,2013,9895622,7,MI+2013+7
MN,2013,5420380,7,MN+2013+7
MS,2013,2991207,7,MS+2013+7
MO,2013,6044171,7,MO+2013+7
MT,2013,1015165,7,MT+2013+7
NE,2013,1868516,7,NE+2013+7
NV,2013,2790136,7,NV+2013+7
NH,2013,1323459,7,NH+2013+7
NJ,2013,8899339,7,NJ+2013+7
NM,2013,2085287,7,NM+2013+7
NY,2013,19651127,7,NY+2013+7
NC,2013,9848060,7,NC+2013+7
ND,2013,723393,7,ND+2013+7
OH,2013,11570808,7,OH+2013+7
OK,2013,3850568,7,OK+2013+7
OR,2013,3930065,7,OR+2013+7
PA,2013,12773801,7,PA+2013+7
RI,2013,1051511,7,RI+2013+7
SC,2013,4774839,7,SC+2013+7
SD,2013,844877,7,SD+2013+7
TN,2013,6495978,7,TN+2013+7
TX,2013,26448193,7,TX+2013+7
UT,2013,2900872,7,UT+2013+7
VT,2013,626630,7,VT+2013+7
VA,2013,8260405,7,VA+2013+7
WA,2013,6971406,7,WA+2013+7
WV,2013,1854304,7,WV+2013+7
WI,2013,5742713,7,WI+2013+7
WY,2013,582658,7,WY+2013+7
PR,2013,3615086,7,PR+2013+7
AL,2013,4833722,8,AL+2013+8
AK,2013,735132,8,AK+2013+8
AZ,2013,6626624,8,AZ+2013+8
AR,2013,2959373,8,AR+2013+8
CA,2013,38332521,8,CA+2013+8
CO,2013,5268367,8,CO+2013+8
CT,2013,3596080,8,CT+2013+8
DE,2013,925749,8,DE+2013+8
DC,2013,646449,8,DC+2013+8
FL,2013,19552860,8,FL+2013+8
GA,2013,9992167,8,GA+2013+8
HI,2013,1404054,8,HI+2013+8
ID,2013,1612136,8,ID+2013+8
IL,2013,12882135,8,IL+2013+8
IN,2013,6570902,8,IN+2013+8
IA,2013,3090416,8,IA+2013+8
KS,2013,2893957,8,KS+2013+8
KY,2013,4395295,8,KY+2013+8
LA,2013,4625470,8,LA+2013+8
ME,2013,1328302,8,ME+2013+8
MD,2013,5928814,8,MD+2013+8
MA,2013,6692824,8,MA+2013+8
MI,2013,9895622,8,MI+2013+8
MN,2013,5420380,8,MN+2013+8
MS,2013,2991207,8,MS+2013+8
MO,2013,6044171,8,MO+2013+8
MT,2013,1015165,8,MT+2013+8
NE,2013,1868516,8,NE+2013+8
NV,2013,2790136,8,NV+2013+8
NH,2013,1323459,8,NH+2013+8
NJ,2013,8899339,8,NJ+2013+8
NM,2013,2085287,8,NM+2013+8
NY,2013,19651127,8,NY+2013+8
NC,2013,9848060,8,NC+2013+8
ND,2013,723393,8,ND+2013+8
OH,2013,11570808,8,OH+2013+8
OK,2013,3850568,8,OK+2013+8
OR,2013,3930065,8,OR+2013+8
PA,2013,12773801,8,PA+2013+8
RI,2013,1051511,8,RI+2013+8
SC,2013,4774839,8,SC+2013+8
SD,2013,844877,8,SD+2013+8
TN,2013,6495978,8,TN+2013+8
TX,2013,26448193,8,TX+2013+8
UT,2013,2900872,8,UT+2013+8
VT,2013,626630,8,VT+2013+8
VA,2013,8260405,8,VA+2013+8
WA,2013,6971406,8,WA+2013+8
WV,2013,1854304,8,WV+2013+8
WI,2013,5742713,8,WI+2013+8
WY,2013,582658,8,WY+2013+8
PR,2013,3615086,8,PR+2013+8
AL,2013,4833722,9,AL+2013+9
AK,2013,735132,9,AK+2013+9
AZ,2013,6626624,9,AZ+2013+9
AR,2013,2959373,9,AR+2013+9
CA,2013,38332521,9,CA+2013+9
CO,2013,5268367,9,CO+2013+9
CT,2013,3596080,9,CT+2013+9
DE,2013,925749,9,DE+2013+9
DC,2013,646449,9,DC+2013+9
FL,2013,19552860,9,FL+2013+9
GA,2013,9992167,9,GA+2013+9
HI,2013,1404054,9,HI+2013+9
ID,2013,1612136,9,ID+2013+9
IL,2013,12882135,9,IL+2013+9
IN,2013,6570902,9,IN+2013+9
IA,2013,3090416,9,IA+2013+9
KS,2013,2893957,9,KS+2013+9
KY,2013,4395295,9,KY+2013+9
LA,2013,4625470,9,LA+2013+9
ME,2013,1328302,9,ME+2013+9
MD,2013,5928814,9,MD+2013+9
MA,2013,6692824,9,MA+2013+9
MI,2013,9895622,9,MI+2013+9
MN,2013,5420380,9,MN+2013+9
MS,2013,2991207,9,MS+2013+9
MO,2013,6044171,9,MO+2013+9
MT,2013,1015165,9,MT+2013+9
NE,2013,1868516,9,NE+2013+9
NV,2013,2790136,9,NV+2013+9
NH,2013,1323459,9,NH+2013+9
NJ,2013,8899339,9,NJ+2013+9
NM,2013,2085287,9,NM+2013+9
NY,2013,19651127,9,NY+2013+9
NC,2013,9848060,9,NC+2013+9
ND,2013,723393,9,ND+2013+9
OH,2013,11570808,9,OH+2013+9
OK,2013,3850568,9,OK+2013+9
OR,2013,3930065,9,OR+2013+9
PA,2013,12773801,9,PA+2013+9
RI,2013,1051511,9,RI+2013+9
SC,2013,4774839,9,SC+2013+9
SD,2013,844877,9,SD+2013+9
TN,2013,6495978,9,TN+2013+9
TX,2013,26448193,9,TX+2013+9
UT,2013,2900872,9,UT+2013+9
VT,2013,626630,9,VT+2013+9
VA,2013,8260405,9,VA+2013+9
WA,2013,6971406,9,WA+2013+9
WV,2013,1854304,9,WV+2013+9
WI,2013,5742713,9,WI+2013+9
WY,2013,582658,9,WY+2013+9
PR,2013,3615086,9,PR+2013+9
AL,2013,4833722,10,AL+2013+10
AK,2013,735132,10,AK+2013+10
AZ,2013,6626624,10,AZ+2013+10
AR,2013,2959373,10,AR+2013+10
CA,2013,38332521,10,CA+2013+10
CO,2013,5268367,10,CO+2013+10
CT,2013,3596080,10,CT+2013+10
DE,2013,925749,10,DE+2013+10
DC,2013,646449,10,DC+2013+10
FL,2013,19552860,10,FL+2013+10
GA,2013,9992167,10,GA+2013+10
HI,2013,1404054,10,HI+2013+10
ID,2013,1612136,10,ID+2013+10
IL,2013,12882135,10,IL+2013+10
IN,2013,6570902,10,IN+2013+10
IA,2013,3090416,10,IA+2013+10
KS,2013,2893957,10,KS+2013+10
KY,2013,4395295,10,KY+2013+10
LA,2013,4625470,10,LA+2013+10
ME,2013,1328302,10,ME+2013+10
MD,2013,5928814,10,MD+2013+10
MA,2013,6692824,10,MA+2013+10
MI,2013,9895622,10,MI+2013+10
MN,2013,5420380,10,MN+2013+10
MS,2013,2991207,10,MS+2013+10
MO,2013,6044171,10,MO+2013+10
MT,2013,1015165,10,MT+2013+10
NE,2013,1868516,10,NE+2013+10
NV,2013,2790136,10,NV+2013+10
NH,2013,1323459,10,NH+2013+10
NJ,2013,8899339,10,NJ+2013+10
NM,2013,2085287,10,NM+2013+10
NY,2013,19651127,10,NY+2013+10
NC,2013,9848060,10,NC+2013+10
ND,2013,723393,10,ND+2013+10
OH,2013,11570808,10,OH+2013+10
OK,2013,3850568,10,OK+2013+10
OR,2013,3930065,10,OR+2013+10
PA,2013,12773801,10,PA+2013+10
RI,2013,1051511,10,RI+2013+10
SC,2013,4774839,10,SC+2013+10
SD,2013,844877,10,SD+2013+10
TN,2013,6495978,10,TN+2013+10
TX,2013,26448193,10,TX+2013+10
UT,2013,2900872,10,UT+2013+10
VT,2013,626630,10,VT+2013+10
VA,2013,8260405,10,VA+2013+10
WA,2013,6971406,10,WA+2013+10
WV,2013,1854304,10,WV+2013+10
WI,2013,5742713,10,WI+2013+10
WY,2013,582658,10,WY+2013+10
PR,2013,3615086,10,PR+2013+10
AL,2013,4833722,11,AL+2013+11
AK,2013,735132,11,AK+2013+11
AZ,2013,6626624,11,AZ+2013+11
AR,2013,2959373,11,AR+2013+11
CA,2013,38332521,11,CA+2013+11
CO,2013,5268367,11,CO+2013+11
CT,2013,3596080,11,CT+2013+11
DE,2013,925749,11,DE+2013+11
DC,2013,646449,11,DC+2013+11
FL,2013,19552860,11,FL+2013+11
GA,2013,9992167,11,GA+2013+11
HI,2013,1404054,11,HI+2013+11
ID,2013,1612136,11,ID+2013+11
IL,2013,12882135,11,IL+2013+11
IN,2013,6570902,11,IN+2013+11
IA,2013,3090416,11,IA+2013+11
KS,2013,2893957,11,KS+2013+11
KY,2013,4395295,11,KY+2013+11
LA,2013,4625470,11,LA+2013+11
ME,2013,1328302,11,ME+2013+11
MD,2013,5928814,11,MD+2013+11
MA,2013,6692824,11,MA+2013+11
MI,2013,9895622,11,MI+2013+11
MN,2013,5420380,11,MN+2013+11
MS,2013,2991207,11,MS+2013+11
MO,2013,6044171,11,MO+2013+11
MT,2013,1015165,11,MT+2013+11
NE,2013,1868516,11,NE+2013+11
NV,2013,2790136,11,NV+2013+11
NH,2013,1323459,11,NH+2013+11
NJ,2013,8899339,11,NJ+2013+11
NM,2013,2085287,11,NM+2013+11
NY,2013,19651127,11,NY+2013+11
NC,2013,9848060,11,NC+2013+11
ND,2013,723393,11,ND+2013+11
OH,2013,11570808,11,OH+2013+11
OK,2013,3850568,11,OK+2013+11
OR,2013,3930065,11,OR+2013+11
PA,2013,12773801,11,PA+2013+11
RI,2013,1051511,11,RI+2013+11
SC,2013,4774839,11,SC+2013+11
SD,2013,844877,11,SD+2013+11
TN,2013,6495978,11,TN+2013+11
TX,2013,26448193,11,TX+2013+11
UT,2013,2900872,11,UT+2013+11
VT,2013,626630,11,VT+2013+11
VA,2013,8260405,11,VA+2013+11
WA,2013,6971406,11,WA+2013+11
WV,2013,1854304,11,WV+2013+11
WI,2013,5742713,11,WI+2013+11
WY,2013,582658,11,WY+2013+11
PR,2013,3615086,11,PR+2013+11
AL,2013,4833722,12,AL+2013+12
AK,2013,735132,12,AK+2013+12
AZ,2013,6626624,12,AZ+2013+12
AR,2013,2959373,12,AR+2013+12
CA,2013,38332521,12,CA+2013+12
CO,2013,5268367,12,CO+2013+12
CT,2013,3596080,12,CT+2013+12
DE,2013,925749,12,DE+2013+12
DC,2013,646449,12,DC+2013+12
FL,2013,19552860,12,FL+2013+12
GA,2013,9992167,12,GA+2013+12
HI,2013,1404054,12,HI+2013+12
ID,2013,1612136,12,ID+2013+12
IL,2013,12882135,12,IL+2013+12
IN,2013,6570902,12,IN+2013+12
IA,2013,3090416,12,IA+2013+12
KS,2013,2893957,12,KS+2013+12
KY,2013,4395295,12,KY+2013+12
LA,2013,4625470,12,LA+2013+12
ME,2013,1328302,12,ME+2013+12
MD,2013,5928814,12,MD+2013+12
MA,2013,6692824,12,MA+2013+12
MI,2013,9895622,12,MI+2013+12
MN,2013,5420380,12,MN+2013+12
MS,2013,2991207,12,MS+2013+12
MO,2013,6044171,12,MO+2013+12
MT,2013,1015165,12,MT+2013+12
NE,2013,1868516,12,NE+2013+12
NV,2013,2790136,12,NV+2013+12
NH,2013,1323459,12,NH+2013+12
NJ,2013,8899339,12,NJ+2013+12
NM,2013,2085287,12,NM+2013+12
NY,2013,19651127,12,NY+2013+12
NC,2013,9848060,12,NC+2013+12
ND,2013,723393,12,ND+2013+12
OH,2013,11570808,12,OH+2013+12
OK,2013,3850568,12,OK+2013+12
OR,2013,3930065,12,OR+2013+12
PA,2013,12773801,12,PA+2013+12
RI,2013,1051511,12,RI+2013+12
SC,2013,4774839,12,SC+2013+12
SD,2013,844877,12,SD+2013+12
TN,2013,6495978,12,TN+2013+12
TX,2013,26448193,12,TX+2013+12
UT,2013,2900872,12,UT+2013+12
VT,2013,626630,12,VT+2013+12
VA,2013,8260405,12,VA+2013+12
WA,2013,6971406,12,WA+2013+12
WV,2013,1854304,12,WV+2013+12
WI,2013,5742713,12,WI+2013+12
WY,2013,582658,12,WY+2013+12
PR,2013,3615086,12,PR+2013+12
AL,2014,4841799,1,AL+2014+1
AK,2014,736283,1,AK+2014+1
AZ,2014,6730413,1,AZ+2014+1
AR,2014,2967392,1,AR+2014+1
CA,2014,38596972,1,CA+2014+1
CO,2014,5350101,1,CO+2014+1
CT,2014,3594524,1,CT+2014+1
DE,2014,932487,1,DE+2014+1
FL,2014,19845911,1,FL+2014+1
GA,2014,10067278,1,GA+2014+1
HI,2014,1414538,1,HI+2014+1
ID,2014,1631112,1,ID+2014+1
IL,2014,12884493,1,IL+2014+1
IN,2014,6593644,1,IN+2014+1
IA,2014,3109350,1,IA+2014+1
KS,2014,2900475,1,KS+2014+1
KY,2014,4414349,1,KY+2014+1
LA,2014,4644013,1,LA+2014+1
ME,2014,1330513,1,ME+2014+1
MD,2014,5957283,1,MD+2014+1
MA,2014,6762596,1,MA+2014+1
MI,2014,9929848,1,MI+2014+1
MN,2014,5451079,1,MN+2014+1
MS,2014,2990468,1,MS+2014+1
MO,2014,6056202,1,MO+2014+1
MT,2014,1021869,1,MT+2014+1
NE,2014,1879321,1,NE+2014+1
NV,2014,2817628,1,NV+2014+1
NH,2014,1333341,1,NH+2014+1
NJ,2014,8864525,1,NJ+2014+1
NM,2014,2089568,1,NM+2014+1
NY,2014,19651049,1,NY+2014+1
NC,2014,9932887,1,NC+2014+1
ND,2014,737401,1,ND+2014+1
OH,2014,11602700,1,OH+2014+1
OK,2014,3878187,1,OK+2014+1
OR,2014,3963244,1,OR+2014+1
PA,2014,12788313,1,PA+2014+1
RI,2014,1055936,1,RI+2014+1
SC,2014,4823617,1,SC+2014+1
SD,2014,849129,1,SD+2014+1
TN,2014,6541223,1,TN+2014+1
TX,2014,26964333,1,TX+2014+1
UT,2014,2936879,1,UT+2014+1
VT,2014,625214,1,VT+2014+1
VA,2014,8310993,1,VA+2014+1
WA,2014,7054655,1,WA+2014+1
WV,2014,1849489,1,WV+2014+1
WI,2014,5751525,1,WI+2014+1
WY,2014,582531,1,WY+2014+1
AL,2014,4841799,2,AL+2014+2
AK,2014,736283,2,AK+2014+2
AZ,2014,6730413,2,AZ+2014+2
AR,2014,2967392,2,AR+2014+2
CA,2014,38596972,2,CA+2014+2
CO,2014,5350101,2,CO+2014+2
CT,2014,3594524,2,CT+2014+2
DE,2014,932487,2,DE+2014+2
FL,2014,19845911,2,FL+2014+2
GA,2014,10067278,2,GA+2014+2
HI,2014,1414538,2,HI+2014+2
ID,2014,1631112,2,ID+2014+2
IL,2014,12884493,2,IL+2014+2
IN,2014,6593644,2,IN+2014+2
IA,2014,3109350,2,IA+2014+2
KS,2014,2900475,2,KS+2014+2
KY,2014,4414349,2,KY+2014+2
LA,2014,4644013,2,LA+2014+2
ME,2014,1330513,2,ME+2014+2
MD,2014,5957283,2,MD+2014+2
MA,2014,6762596,2,MA+2014+2
MI,2014,9929848,2,MI+2014+2
MN,2014,5451079,2,MN+2014+2
MS,2014,2990468,2,MS+2014+2
MO,2014,6056202,2,MO+2014+2
MT,2014,1021869,2,MT+2014+2
NE,2014,1879321,2,NE+2014+2
NV,2014,2817628,2,NV+2014+2
NH,2014,1333341,2,NH+2014+2
NJ,2014,8864525,2,NJ+2014+2
NM,2014,2089568,2,NM+2014+2
NY,2014,19651049,2,NY+2014+2
NC,2014,9932887,2,NC+2014+2
ND,2014,737401,2,ND+2014+2
OH,2014,11602700,2,OH+2014+2
OK,2014,3878187,2,OK+2014+2
OR,2014,3963244,2,OR+2014+2
PA,2014,12788313,2,PA+2014+2
RI,2014,1055936,2,RI+2014+2
SC,2014,4823617,2,SC+2014+2
SD,2014,849129,2,SD+2014+2
TN,2014,6541223,2,TN+2014+2
TX,2014,26964333,2,TX+2014+2
UT,2014,2936879,2,UT+2014+2
VT,2014,625214,2,VT+2014+2
VA,2014,8310993,2,VA+2014+2
WA,2014,7054655,2,WA+2014+2
WV,2014,1849489,2,WV+2014+2
WI,2014,5751525,2,WI+2014+2
WY,2014,582531,2,WY+2014+2
AL,2014,4841799,3,AL+2014+3
AK,2014,736283,3,AK+2014+3
AZ,2014,6730413,3,AZ+2014+3
AR,2014,2967392,3,AR+2014+3
CA,2014,38596972,3,CA+2014+3
CO,2014,5350101,3,CO+2014+3
CT,2014,3594524,3,CT+2014+3
DE,2014,932487,3,DE+2014+3
FL,2014,19845911,3,FL+2014+3
GA,2014,10067278,3,GA+2014+3
HI,2014,1414538,3,HI+2014+3
ID,2014,1631112,3,ID+2014+3
IL,2014,12884493,3,IL+2014+3
IN,2014,6593644,3,IN+2014+3
IA,2014,3109350,3,IA+2014+3
KS,2014,2900475,3,KS+2014+3
KY,2014,4414349,3,KY+2014+3
LA,2014,4644013,3,LA+2014+3
ME,2014,1330513,3,ME+2014+3
MD,2014,5957283,3,MD+2014+3
MA,2014,6762596,3,MA+2014+3
MI,2014,9929848,3,MI+2014+3
MN,2014,5451079,3,MN+2014+3
MS,2014,2990468,3,MS+2014+3
MO,2014,6056202,3,MO+2014+3
MT,2014,1021869,3,MT+2014+3
NE,2014,1879321,3,NE+2014+3
NV,2014,2817628,3,NV+2014+3
NH,2014,1333341,3,NH+2014+3
NJ,2014,8864525,3,NJ+2014+3
NM,2014,2089568,3,NM+2014+3
NY,2014,19651049,3,NY+2014+3
NC,2014,9932887,3,NC+2014+3
ND,2014,737401,3,ND+2014+3
OH,2014,11602700,3,OH+2014+3
OK,2014,3878187,3,OK+2014+3
OR,2014,3963244,3,OR+2014+3
PA,2014,12788313,3,PA+2014+3
RI,2014,1055936,3,RI+2014+3
SC,2014,4823617,3,SC+2014+3
SD,2014,849129,3,SD+2014+3
TN,2014,6541223,3,TN+2014+3
TX,2014,26964333,3,TX+2014+3
UT,2014,2936879,3,UT+2014+3
VT,2014,625214,3,VT+2014+3
VA,2014,8310993,3,VA+2014+3
WA,2014,7054655,3,WA+2014+3
WV,2014,1849489,3,WV+2014+3
WI,2014,5751525,3,WI+2014+3
WY,2014,582531,3,WY+2014+3
AL,2014,4841799,4,AL+2014+4
AK,2014,736283,4,AK+2014+4
AZ,2014,6730413,4,AZ+2014+4
AR,2014,2967392,4,AR+2014+4
CA,2014,38596972,4,CA+2014+4
CO,2014,5350101,4,CO+2014+4
CT,2014,3594524,4,CT+2014+4
DE,2014,932487,4,DE+2014+4
FL,2014,19845911,4,FL+2014+4
GA,2014,10067278,4,GA+2014+4
HI,2014,1414538,4,HI+2014+4
ID,2014,1631112,4,ID+2014+4
